Punto de entrega,FECHA_LECT,HORA_LECT,KWH_DEL_INT,KWH_REC_INT,VII_AVG_MEAN,KVARH_Q1_INT,KVARH_Q2_INT,KVARH_Q3_INT,KVARH_Q4_INT,POT_ACT_FACT
08119ELSTERA1800,04/03/2024,04:45:00,0.044025,0.000000,0.000000,0.016125,0.000000,0.000000,0.000000,0.176100
08119ELSTERA1800,04/03/2024,05:00:00,0.044675,0.000000,0.000000,0.015750,0.000000,0.000000,0.000000,0.178700
08119ELSTERA1800,04/03/2024,05:15:00,0.045950,0.000000,0.000000,0.017125,0.000000,0.000000,0.000000,0.183800
08119ELSTERA1800,04/03/2024,05:30:00,0.047750,0.000000,0.000000,0.018100,0.000000,0.000000,0.000000,0.191000
08119ELSTERA1800,04/03/2024,05:45:00,0.047200,0.000000,0.000000,0.018650,0.000000,0.000000,0.000000,0.188800
08119ELSTERA1800,04/03/2024,06:00:00,0.046675,0.000000,0.000000,0.019375,0.000000,0.000000,0.000000,0.186700
08119ELSTERA1800,04/03/2024,06:15:00,0.049400,0.000000,0.000000,0.019825,0.000000,0.000000,0.000000,0.197600
08119ELSTERA1800,04/03/2024,06:30:00,0.040125,0.000000,0.000000,0.014725,0.000000,0.000000,0.000000,0.160500
08119ELSTERA1800,04/03/2024,06:45:00,0.032775,0.000000,0.000000,0.012275,0.000000,0.000000,0.000000,0.131100
08119ELSTERA1800,04/03/2024,07:00:00,0.032225,0.000000,0.000000,0.010825,0.000000,0.000000,0.000000,0.128900
08119ELSTERA1800,04/03/2024,07:15:00,0.035300,0.000000,0.000000,0.014100,0.000000,0.000000,0.000000,0.141200
08119ELSTERA1800,04/03/2024,07:30:00,0.040450,0.000000,0.000000,0.016875,0.000000,0.000000,0.000000,0.161800
08119ELSTERA1800,04/03/2024,07:45:00,0.035950,0.000000,0.000000,0.011000,0.000000,0.000000,0.000000,0.143800
08119ELSTERA1800,04/03/2024,08:00:00,0.041825,0.000000,0.000000,0.010425,0.000000,0.000000,0.000000,0.167300
08119ELSTERA1800,04/03/2024,08:15:00,0.044050,0.000000,0.000000,0.018575,0.000000,0.000000,0.000000,0.176200
08119ELSTERA1800,04/03/2024,08:30:00,0.050000,0.000000,0.000000,0.024925,0.000000,0.000000,0.000000,0.200000
08119ELSTERA1800,04/03/2024,08:45:00,0.050000,0.000000,0.000000,0.017850,0.000000,0.000000,0.000000,0.200000
08119ELSTERA1800,04/03/2024,09:00:00,0.054550,0.000000,0.000000,0.018925,0.000000,0.000000,0.000000,0.218200
08119ELSTERA1800,04/03/2024,09:15:00,0.056850,0.000000,0.000000,0.027550,0.000000,0.000000,0.000000,0.227400
08119ELSTERA1800,04/03/2024,09:30:00,0.061900,0.000000,0.000000,0.032400,0.000000,0.000000,0.000000,0.247600
08119ELSTERA1800,04/03/2024,09:45:00,0.061625,0.000000,0.000000,0.027750,0.000000,0.000000,0.000000,0.246500
08119ELSTERA1800,04/03/2024,10:00:00,0.064900,0.000000,0.000000,0.031100,0.000000,0.000000,0.000000,0.259600
08119ELSTERA1800,04/03/2024,10:15:00,0.068625,0.000000,0.000000,0.034075,0.000000,0.000000,0.000000,0.274500
08119ELSTERA1800,04/03/2024,10:30:00,0.071700,0.000000,0.000000,0.037125,0.000000,0.000000,0.000000,0.286800
08119ELSTERA1800,04/03/2024,10:45:00,0.076050,0.000000,0.000000,0.042100,0.000000,0.000000,0.000000,0.304200
08119ELSTERA1800,04/03/2024,11:00:00,0.064275,0.000000,0.000000,0.031925,0.000000,0.000000,0.000000,0.257100
08119ELSTERA1800,04/03/2024,11:15:00,0.066925,0.000000,0.000000,0.036725,0.000000,0.000000,0.000000,0.267700
08119ELSTERA1800,04/03/2024,11:30:00,0.069475,0.000000,0.000000,0.038350,0.000000,0.000000,0.000000,0.277900
08119ELSTERA1800,04/03/2024,11:45:00,0.069150,0.000000,0.000000,0.037725,0.000000,0.000000,0.000000,0.276600
08119ELSTERA1800,04/03/2024,12:00:00,0.075225,0.000000,0.000000,0.038700,0.000000,0.000000,0.000000,0.300900
08119ELSTERA1800,04/03/2024,12:15:00,0.070650,0.000000,0.000000,0.041075,0.000000,0.000000,0.000000,0.282600
08119ELSTERA1800,04/03/2024,12:30:00,0.063325,0.000000,0.000000,0.030525,0.000000,0.000000,0.000000,0.253300
08119ELSTERA1800,04/03/2024,12:45:00,0.062475,0.000000,0.000000,0.033975,0.000000,0.000000,0.000000,0.249900
08119ELSTERA1800,04/03/2024,13:00:00,0.058200,0.000000,0.000000,0.028675,0.000000,0.000000,0.000000,0.232800
08119ELSTERA1800,04/03/2024,13:15:00,0.055875,0.000000,0.000000,0.030450,0.000000,0.000000,0.000000,0.223500
08119ELSTERA1800,04/03/2024,13:30:00,0.062075,0.000000,0.000000,0.025400,0.000000,0.000000,0.000000,0.248300
08119ELSTERA1800,04/03/2024,13:45:00,0.062900,0.000000,0.000000,0.029725,0.000000,0.000000,0.000000,0.251600
08119ELSTERA1800,04/03/2024,14:00:00,0.065775,0.000000,0.000000,0.029400,0.000000,0.000000,0.000000,0.263100
08119ELSTERA1800,04/03/2024,14:15:00,0.061250,0.000000,0.000000,0.024075,0.000000,0.000000,0.000000,0.245000
08119ELSTERA1800,04/03/2024,14:30:00,0.059100,0.000000,0.000000,0.023050,0.000000,0.000000,0.000000,0.236400
08119ELSTERA1800,04/03/2024,14:45:00,0.063625,0.000000,0.000000,0.024650,0.000000,0.000000,0.000000,0.254500
08119ELSTERA1800,04/03/2024,15:00:00,0.071625,0.000000,0.000000,0.036525,0.000000,0.000000,0.000000,0.286500
08119ELSTERA1800,04/03/2024,15:15:00,0.071400,0.000000,0.000000,0.040125,0.000000,0.000000,0.000000,0.285600
08119ELSTERA1800,04/03/2024,15:30:00,0.056500,0.000000,0.000000,0.034325,0.000000,0.000000,0.000000,0.226000
08119ELSTERA1800,04/03/2024,15:45:00,0.061650,0.000000,0.000000,0.040425,0.000000,0.000000,0.000000,0.246600
08119ELSTERA1800,04/03/2024,16:00:00,0.065525,0.000000,0.000000,0.041875,0.000000,0.000000,0.000000,0.262100
08119ELSTERA1800,04/03/2024,16:15:00,0.072850,0.000000,0.000000,0.044875,0.000000,0.000000,0.000000,0.291400
08119ELSTERA1800,04/03/2024,16:30:00,0.070850,0.000000,0.000000,0.042075,0.000000,0.000000,0.000000,0.283400
08119ELSTERA1800,04/03/2024,16:45:00,0.075200,0.000000,0.000000,0.037425,0.000000,0.000000,0.000000,0.300800
08119ELSTERA1800,04/03/2024,17:00:00,0.070750,0.000000,0.000000,0.037350,0.000000,0.000000,0.000000,0.283000
08119ELSTERA1800,04/03/2024,17:15:00,0.068825,0.000000,0.000000,0.027600,0.000000,0.000000,0.000000,0.275300
08119ELSTERA1800,04/03/2024,17:30:00,0.071500,0.000000,0.000000,0.029225,0.000000,0.000000,0.000000,0.286000
08119ELSTERA1800,04/03/2024,17:45:00,0.069200,0.000000,0.000000,0.028650,0.000000,0.000000,0.000000,0.276800
08119ELSTERA1800,04/03/2024,18:00:00,0.065500,0.000000,0.000000,0.030950,0.000000,0.000000,0.000000,0.262000
08119ELSTERA1800,04/03/2024,18:15:00,0.057100,0.000000,0.000000,0.022350,0.000000,0.000000,0.000000,0.228400
08119ELSTERA1800,04/03/2024,18:30:00,0.061100,0.000000,0.000000,0.019875,0.000000,0.000000,0.000000,0.244400
08119ELSTERA1800,04/03/2024,18:45:00,0.078375,0.000000,0.000000,0.024100,0.000000,0.000000,0.000000,0.313500
08119ELSTERA1800,04/03/2024,19:00:00,0.091450,0.000000,0.000000,0.022250,0.000000,0.000000,0.000000,0.365800
08119ELSTERA1800,04/03/2024,19:15:00,0.089225,0.000000,0.000000,0.020250,0.000000,0.000000,0.000000,0.356900
08119ELSTERA1800,04/03/2024,19:30:00,0.088900,0.000000,0.000000,0.020600,0.000000,0.000000,0.000000,0.355600
08119ELSTERA1800,04/03/2024,19:45:00,0.088075,0.000000,0.000000,0.018275,0.000000,0.000000,0.000000,0.352300
08119ELSTERA1800,04/03/2024,20:00:00,0.088600,0.000000,0.000000,0.017975,0.000000,0.000000,0.000000,0.354400
08119ELSTERA1800,04/03/2024,20:15:00,0.089975,0.000000,0.000000,0.020000,0.000000,0.000000,0.000000,0.359900
08119ELSTERA1800,04/03/2024,20:30:00,0.092400,0.000000,0.000000,0.022150,0.000000,0.000000,0.000000,0.369600
08119ELSTERA1800,04/03/2024,20:45:00,0.091400,0.000000,0.000000,0.018725,0.000000,0.000000,0.000000,0.365600
08119ELSTERA1800,04/03/2024,21:00:00,0.085625,0.000000,0.000000,0.017950,0.000000,0.000000,0.000000,0.342500
08119ELSTERA1800,04/03/2024,21:15:00,0.085525,0.000000,0.000000,0.017750,0.000000,0.000000,0.000000,0.342100
08119ELSTERA1800,04/03/2024,21:30:00,0.083725,0.000000,0.000000,0.017225,0.000000,0.000000,0.000000,0.334900
08119ELSTERA1800,04/03/2024,21:45:00,0.082575,0.000000,0.000000,0.018950,0.000000,0.000000,0.000000,0.330300
08119ELSTERA1800,04/03/2024,22:00:00,0.077325,0.000000,0.000000,0.016300,0.000000,0.000000,0.000000,0.309300
08119ELSTERA1800,04/03/2024,22:15:00,0.074325,0.000000,0.000000,0.018475,0.000000,0.000000,0.000000,0.297300
08119ELSTERA1800,04/03/2024,22:30:00,0.072300,0.000000,0.000000,0.017200,0.000000,0.000000,0.000000,0.289200
08119ELSTERA1800,04/03/2024,22:45:00,0.070275,0.000000,0.000000,0.019025,0.000000,0.000000,0.000000,0.281100
08119ELSTERA1800,04/03/2024,23:00:00,0.068450,0.000000,0.000000,0.019750,0.000000,0.000000,0.000000,0.273800
08119ELSTERA1800,04/03/2024,23:15:00,0.062975,0.000000,0.000000,0.019075,0.000000,0.000000,0.000000,0.251900
08119ELSTERA1800,04/03/2024,23:30:00,0.057425,0.000000,0.000000,0.018300,0.000000,0.000000,0.000000,0.229700
08119ELSTERA1800,04/03/2024,23:45:00,0.055725,0.000000,0.000000,0.020025,0.000000,0.000000,0.000000,0.222900
08119ELSTERA1800,05/03/2024,00:00:00,0.055850,0.000000,0.000000,0.020850,0.000000,0.000000,0.000000,0.223400
08119ELSTERA1800,05/03/2024,00:15:00,,,,,,,,
08119ELSTERA1800,05/03/2024,00:30:00,,,,,,,,
